locus_tag	GOterm
slr1672	GO:0005524
slr1672	GO:0005829
slr1672	GO:0006071
slr1672	GO:0019563
slr1673	GO:0006396
slr1673	GO:0003723
slr1673	GO:0008173
slr1673	GO:0008168
slr1675	GO:0006464
slr1675	GO:0016151
slr1675	GO:0008270
slr1675	GO:0051604
slr1678	GO:0006412
slr1678	GO:0005622
slr1678	GO:0005840
slr1678	GO:0003723
slr1678	GO:0003735
slr1678	GO:0019843
slr1679	GO:0006508
slr1679	GO:0005618
slr1679	GO:0016805
slr1679	GO:0008237
slr1679	GO:0005737
slr1679	GO:0008270
slr1679	GO:0071555
slr1684	GO:0003676
slr1689	GO:0006281
slr1689	GO:0006284
slr1689	GO:0006289
slr1689	GO:0003677
slr1689	GO:0003906
slr1689	GO:0003824
slr1689	GO:0003684
slr1689	GO:0016799
slr1689	GO:0003676
slr1689	GO:0008534
slr1689	GO:0008270
slr1689	GO:0006285
slr1689	GO:0019104
slr1689	GO:0034039
slr1689	GO:0140078
slr1690	GO:0016787
slr1691	GO:0009435
slr1691	GO:0006807
slr1691	GO:0005524
slr1691	GO:0003952
slr1691	GO:0016810
slr1691	GO:0004359
slr1691	GO:0005737
slr1691	GO:0008795
slr1693	GO:0006355
slr1693	GO:0000160
slr1693	GO:0000156
slr1697	GO:0006468
slr1697	GO:0005524
slr1697	GO:0004672
slr1697	GO:0004674
slr1703	GO:0006434
slr1703	GO:0006418
slr1703	GO:0006412
slr1703	GO:0005737
slr1703	GO:0005524
slr1703	GO:0004812
slr1703	GO:0000166
slr1703	GO:0004828
slr1703	GO:0016260
slr1703	GO:0097056
slr1705	GO:0008152
slr1705	GO:0016788
slr1705	GO:0005829
slr1705	GO:0008270
slr1705	GO:0016811
slr1705	GO:0019807
slr1708	GO:0006508
slr1708	GO:0004222
slr1708	GO:0016021
slr1710	GO:0009252
slr1710	GO:0009273
slr1710	GO:0046677
slr1710	GO:0009274
slr1710	GO:0003824
slr1710	GO:0008658
slr1710	GO:0008233
slr1710	GO:0016763
slr1710	GO:0004180
slr1710	GO:0008144
slr1710	GO:0008955
slr1710	GO:0016021
slr1718	GO:0019295
slr1718	GO:0050532
slr1718	GO:0000287
slr1718	GO:0050545
slr1720	GO:0006422
slr1720	GO:0006418
slr1720	GO:0006412
slr1720	GO:0005737
slr1720	GO:0005524
slr1720	GO:0004812
slr1720	GO:0004815
slr1720	GO:0016874
slr1720	GO:0003676
slr1720	GO:0000166
slr1720	GO:0050560
slr1722	GO:0008152
slr1722	GO:0055114
slr1722	GO:0003824
slr1722	GO:0016491
slr1722	GO:0003938
slr1722	GO:0006183
slr1723	GO:0006810
slr1723	GO:0016020
slr1723	GO:0005215
slr1723	GO:0005886
slr1723	GO:0016021
slr1723	GO:0055085
slr1520	GO:0055114
slr1520	GO:0009055
slr1520	GO:0051536
slr1520	GO:0016491
slr1520	GO:0004032
slr1520	GO:0005829
slr1520	GO:0008106
slr1520	GO:0046872
slr1507	GO:0003824
slr1507	GO:0051536
slr1507	GO:0046872
slr1518	GO:0016021
slr1518	GO:0004659
slr1518	GO:0005887
slr1518	GO:0009234
slr1518	GO:0032194
slr1518	GO:0042371
slr1518	GO:0042372
slr1538	GO:0009236
slr1538	GO:0016740
slr1538	GO:0008168
slr1538	GO:0032259
slr1538	GO:0046140
slr1592	GO:0009451
slr1592	GO:0001522
slr1592	GO:0003723
slr1592	GO:0009982
slr1653	GO:0008152
slr1653	GO:0016787
slr1653	GO:0005515
slr1656	GO:0019277
slr1656	GO:0005975
slr1656	GO:0030259
slr1656	GO:0030246
slr1656	GO:0016758
slr1656	GO:0050511
slr1656	GO:0005886
slr1656	GO:0007049
slr1656	GO:0008360
slr1656	GO:0009252
slr1656	GO:0051301
slr1656	GO:0051991
slr1656	GO:0071555
slr1706	GO:0044237
slr1706	GO:0008152
slr1706	GO:0005488
slr1706	GO:0003824
slr1706	GO:0050662
slr1706	GO:0009813
slr1706	GO:0016491
slr1706	GO:0016616
slr1706	GO:0045552
slr1496	GO:0006313
slr1496	GO:0003677
slr1496	GO:0004803
slr1635	GO:0006313
slr1635	GO:0003677
slr1635	GO:0003676
slr1635	GO:0004803
slr1687	GO:0005488
slr1687	GO:0016491
slr1687	GO:0030089
slr1719	GO:0016491
slr1719	GO:0009635
slr1727	GO:0006812
slr1727	GO:0055085
slr1727	GO:0016021
slr1727	GO:0015299
slr1727	GO:0005886
slr1727	GO:0015385
slr1727	GO:0015386
slr1727	GO:0051453
slr1727	GO:0071805
slr1727	GO:0098719
slr1728	GO:0006813
slr1728	GO:0005886
slr1728	GO:0008556
slr1728	GO:0005887
slr1728	GO:0030955
slr1728	GO:0071805
slr1729	GO:0006754
slr1729	GO:0008152
slr1729	GO:0006813
slr1729	GO:0016021
slr1729	GO:0016020
slr1729	GO:0005524
slr1729	GO:0015662
slr1729	GO:0003824
slr1729	GO:0016820
slr1729	GO:0000287
slr1729	GO:0008556
slr1729	GO:0005887
slr1730	GO:0006813
slr1730	GO:0016020
slr1730	GO:0008556
slr1730	GO:0005524
slr1730	GO:0005887
slr1730	GO:0071805
slr1731	GO:0006950
slr1731	GO:0000160
slr1731	GO:0016020
slr1731	GO:0004673
slr1731	GO:0000155
slr1731	GO:0005886
slr1731	GO:0009593
slr1734	GO:0008152
slr1735	GO:0005524
slr1735	GO:0016887
slr1735	GO:0017111
slr1735	GO:0000166
slr1735	GO:0015424
slr1738	GO:0006355
slr1738	GO:0003700
slr1738	GO:0000976
slr1738	GO:0003677
slr1738	GO:0008270
slr1738	GO:0045892
slr1738	GO:1900376
slr1739	GO:0015979
slr1739	GO:0016020
slr1739	GO:0009654
slr1740	GO:0006810
slr1740	GO:0005215
slr1740	GO:0015833
slr1740	GO:0030288
slr1740	GO:0043190
slr1740	GO:1904680
slr1742	GO:0009236
slr1742	GO:0003824
slr1742	GO:0004359
slr1742	GO:0009252
slr1743	GO:0055114
slr1743	GO:0050660
slr1743	GO:0016491
slr1743	GO:0003955
slr1743	GO:0019646
slr1743	GO:0042372
slr1744	GO:0009253
slr1744	GO:0008745
slr1744	GO:0030288
slr1746	GO:0008152
slr1746	GO:0009252
slr1746	GO:0008881
slr1746	GO:0016855
slr1746	GO:0008360
slr1746	GO:0047661
slr1746	GO:0071555
slr1747	GO:0055114
slr1747	GO:0051537
slr1747	GO:0010277
slr1747	GO:0016491
slr1747	GO:0016021
slr1747	GO:0046872
slr1751	GO:0006508
slr1751	GO:0005515
slr1751	GO:0008236
slr1751	GO:0004175
slr1751	GO:0007165
slr1751	GO:0030288
slr1753	GO:0005488
slr1755	GO:0005975
slr1755	GO:0046168
slr1755	GO:0006072
slr1755	GO:0008152
slr1755	GO:0055114
slr1755	GO:0005737
slr1755	GO:0009331
slr1755	GO:0051287
slr1755	GO:0005488
slr1755	GO:0003824
slr1755	GO:0050662
slr1755	GO:0004367
slr1755	GO:0016491
slr1755	GO:0016614
slr1755	GO:0016616
slr1755	GO:0005829
slr1755	GO:0006650
slr1755	GO:0008654
slr1755	GO:0046167
slr1755	GO:0047952
slr1759	GO:0018106
slr1759	GO:0016310
slr1759	GO:0006355
slr1759	GO:0007165
slr1759	GO:0000160
slr1759	GO:0016020
slr1759	GO:0005524
slr1759	GO:0004673
slr1759	GO:0004871
slr1759	GO:0016772
slr1759	GO:0000156
slr1759	GO:0000155
slr1759	GO:0005886
slr1759	GO:0016021
slr1760	GO:0006355
slr1760	GO:0000160
slr1760	GO:0000156
slr1760	GO:0005886
slr1760	GO:0043709
slr1760	GO:0052621
slr1760	GO:1902201
slr1761	GO:0006457
slr1761	GO:0003755
slr1761	GO:0016021
slr1761	GO:0030288
slr1764	GO:0006950
slr1771	GO:0008152
slr1771	GO:0008239
slr1771	GO:0016787
slr1776	GO:0008272
slr1776	GO:0055085
slr1776	GO:0006810
slr1776	GO:0016021
slr1776	GO:0016020
slr1776	GO:0008271
slr1776	GO:0005215
slr1776	GO:0005887
slr1776	GO:0015301
slr1777	GO:0015995
slr1777	GO:0015979
slr1777	GO:0005524
slr1777	GO:0016851
slr1777	GO:0017111
slr1777	GO:0000166
slr1783	GO:0006355
slr1783	GO:0000160
slr1783	GO:0005622
slr1783	GO:0043565
slr1783	GO:0003700
slr1783	GO:0000156
slr1783	GO:0003677
slr1784	GO:0008152
slr1784	GO:0055114
slr1784	GO:0005488
slr1784	GO:0003824
slr1784	GO:0016491
slr1784	GO:0000166
slr1791	GO:0019344
slr1791	GO:0008152
slr1791	GO:0055114
slr1791	GO:0019379
slr1791	GO:0004604
slr1791	GO:0016740
slr1791	GO:0005737
slr1791	GO:0070814
slr1795	GO:0055114
slr1795	GO:0019538
slr1795	GO:0016671
slr1795	GO:0006464
slr1795	GO:0008113
slr1803	GO:0006306
slr1803	GO:0032259
slr1803	GO:0003677
slr1803	GO:0008168
slr1803	GO:0003676
slr1803	GO:0009007
slr1803	GO:0006298
slr1803	GO:0043565
slr1803	GO:1904047
slr1815	GO:0008152
slr1815	GO:0008168
slr1820	GO:0006493
slr1820	GO:0016020
slr1820	GO:0000030
slr1820	GO:0005886
slr1820	GO:0009103
slr1820	GO:0010041
slr1820	GO:0016021
slr1820	GO:0016763
slr1821	GO:0006508
slr1821	GO:0016021
slr1821	GO:0004222
slr1821	GO:0005515
slr1821	GO:0005886
slr1821	GO:0046872
slr1822	GO:0006281
slr1822	GO:0006284
slr1822	GO:0005622
slr1822	GO:0051539
slr1822	GO:0003677
slr1822	GO:0003906
slr1822	GO:0003824
slr1822	GO:0004519
slr1822	GO:0006285
slr1822	GO:0019104
slr1822	GO:0046872
slr1822	GO:0140078
slr1828	GO:0022900
slr1828	GO:0051537
slr1828	GO:0009055
slr1828	GO:0051536
slr1828	GO:0046872
slr1830	GO:0042619
slr1830	GO:0008415
slr1830	GO:0005737
slr1830	GO:0016746
slr1835	GO:0015979
slr1835	GO:0016021
slr1835	GO:0009522
slr1835	GO:0009579
slr1835	GO:0000287
slr1835	GO:0009055
slr1835	GO:0016168
slr1835	GO:0018298
slr1835	GO:0030094
slr1835	GO:0042651
slr1835	GO:0051539
slr1837	GO:0006355
slr1837	GO:0000160
slr1837	GO:0003677
slr1837	GO:0000156
slr1837	GO:0000976
slr1837	GO:0001216
slr1837	GO:0003700
slr1837	GO:0005829
slr1837	GO:0032993
slr1840	GO:0031388
slr1840	GO:0008887
slr1841	GO:0006810
slr1841	GO:0016021
slr1841	GO:0005215
slr1841	GO:0008643
slr1841	GO:0015288
slr1842	GO:0006535
slr1842	GO:0008152
slr1842	GO:0003824
slr1842	GO:0004124
slr1842	GO:0030170
slr1842	GO:0005737
slr1842	GO:0080146
slr1843	GO:0006006
slr1843	GO:0008152
slr1843	GO:0055114
slr1843	GO:0005488
slr1843	GO:0003824
slr1843	GO:0004345
slr1843	GO:0006098
slr1843	GO:0050661
slr1844	GO:0006289
slr1844	GO:0009380
slr1844	GO:0005524
slr1844	GO:0016887
slr1844	GO:0009381
slr1844	GO:0017111
slr1844	GO:0000166
slr1844	GO:0003677
slr1844	GO:0005737
slr1844	GO:0008270
slr1844	GO:0009432
slr1846	GO:0045454
slr1846	GO:0009055
slr1846	GO:0015035
slr1846	GO:0046872
slr1846	GO:0051537
slr1848	GO:0000105
slr1848	GO:0008152
slr1848	GO:0055114
slr1848	GO:0051287
slr1848	GO:0004399
slr1848	GO:0016491
slr1848	GO:0008270
slr1848	GO:0005737
slr1848	GO:0005829
slr1848	GO:0046872
slr1849	GO:0045454
slr1849	GO:0055114
slr1849	GO:0005737
slr1849	GO:0050660
slr1849	GO:0016491
slr1849	GO:0003955
slr1849	GO:0016021
slr1849	GO:0016668
slr1855	GO:0006013
slr1855	GO:0003824
slr1855	GO:0004476
slr1855	GO:0005975
slr1855	GO:0016853
slr1856	GO:0006355
slr1856	GO:0045152
slr1856	GO:0043856
slr1857	GO:0005975
slr1857	GO:0005980
slr1857	GO:0003824
slr1857	GO:0043169
slr1857	GO:0004133
slr1857	GO:0004553
slr1857	GO:0016757
slr1859	GO:0006355
slr1859	GO:0045152
slr1859	GO:0043856
slr1860	GO:0007165
slr1860	GO:0016021
slr1860	GO:0003824
slr1860	GO:0004721
slr1860	GO:0004871
slr1860	GO:0004888
slr1860	GO:0005887
slr1860	GO:0006935
slr1860	GO:0016791
slr1861	GO:0005524
slr1864	GO:0055085
slr1864	GO:0016021
slr1865	GO:0006810
slr1865	GO:0005215
slr1866	GO:0016020
slr1866	GO:0016021
slr1867	GO:0008152
slr1867	GO:0000162
slr1867	GO:0004048
slr1867	GO:0016757
slr1867	GO:0000287
slr1867	GO:0005829
slr1871	GO:0006355
slr1871	GO:0003700
slr1871	GO:0000976
slr1874	GO:0009252
slr1874	GO:0005618
slr1874	GO:0005737
slr1874	GO:0005524
slr1874	GO:0008716
slr1874	GO:0003824
slr1874	GO:0005829
slr1874	GO:0008360
slr1874	GO:0046872
slr1874	GO:0071555
slr1876	GO:0008047
slr1876	GO:0008233
slr1876	GO:0004175
slr1876	GO:0006464
slr1876	GO:0016485
slr1877	GO:0008152
slr1877	GO:0003824
slr1877	GO:0018773
slr1878	GO:0005488
slr1878	GO:0016491
slr1878	GO:0016829
slr1878	GO:0030089
slr1879	GO:0009236
slr1879	GO:0008152
slr1879	GO:0008757
slr1879	GO:0008168
slr1879	GO:0030788
slr1879	GO:0032259
slr1881	GO:0005524
slr1881	GO:0016887
slr1881	GO:0017111
slr1881	GO:0000166
slr1881	GO:0015807
slr1884	GO:0006418
slr1884	GO:0006412
slr1884	GO:0006436
slr1884	GO:0005737
slr1884	GO:0005524
slr1884	GO:0004812
slr1884	GO:0000166
slr1884	GO:0004830
slr1884	GO:0005829
slr1885	GO:0003824
slr1887	GO:0033014
slr1887	GO:0004418
slr1887	GO:0005737
slr1887	GO:0006782
slr1887	GO:0006783
slr1887	GO:0015995
slr1887	GO:0018160
slr1888	GO:0006084
slr1888	GO:0008152
slr1888	GO:0008080
slr1888	GO:0003824
slr1888	GO:0003986
slr1888	GO:0006083
slr1888	GO:0008775
slr1888	GO:0019679
slr1890	GO:0006879
slr1890	GO:0006826
slr1890	GO:0055114
slr1890	GO:0008199
slr1890	GO:0016491
slr1890	GO:0046914
slr1890	GO:0004322
slr1890	GO:0005506
slr1890	GO:0005829
slr1890	GO:0006880
slr1890	GO:0020037
slr1894	GO:0006879
slr1894	GO:0055114
slr1894	GO:0006950
slr1894	GO:0008199
slr1894	GO:0016491
slr1894	GO:0046914
slr1894	GO:0016722
slr1895	GO:0016787
slr1895	GO:0003993
slr1895	GO:0008198
slr1895	GO:0008199
slr1895	GO:0016021
slr1897	GO:0006810
slr1897	GO:0005215
slr1898	GO:0006526
slr1898	GO:0008652
slr1898	GO:0006561
slr1898	GO:0005737
slr1898	GO:0003991
slr1898	GO:0004349
slr1898	GO:0005524
slr1898	GO:0034618
slr1898	GO:0042450
slr1901	GO:0005524
slr1901	GO:0016887
slr1901	GO:0017111
slr1901	GO:0000166
slr1902	GO:0006313
slr1903	GO:0006313
slr1903	GO:0003677
slr1903	GO:0004803
slr1906	GO:0008152
slr1906	GO:0008080
slr1908	GO:0006810
slr1908	GO:0016021
slr1908	GO:0005215
slr1908	GO:0008643
slr1908	GO:0015288
slr1909	GO:0006355
slr1909	GO:0000160
slr1909	GO:0005622
slr1909	GO:0043565
slr1909	GO:0003700
slr1909	GO:0000156
slr1909	GO:0003677
slr1910	GO:0009253
slr1910	GO:0008745
slr1912	GO:0006355
slr1912	GO:0045152
slr1912	GO:0043856
slr1916	GO:0003824
slr1917	GO:0003824
slr1919	GO:0006468
slr1919	GO:0005524
slr1919	GO:0004672
slr1925	GO:0009236
slr1925	GO:0016021
slr1925	GO:0005886
slr1925	GO:0015420
slr1925	GO:0048472
slr1933	GO:0009103
slr1933	GO:0008830
slr1933	GO:0019305
slr1934	GO:0006096
slr1934	GO:0008152
slr1934	GO:0055114
slr1934	GO:0043231
slr1934	GO:0016624
slr1934	GO:0004739
slr1934	GO:0006086
slr1935	GO:0055085
slr1935	GO:0016021
slr1935	GO:0022857
slr1938	GO:0044249
slr1938	GO:0044237
slr1938	GO:0019284
slr1938	GO:0019509
slr1938	GO:0046523
slr1939	GO:0006508
slr1939	GO:0016020
slr1939	GO:0004222
slr1939	GO:0016021
slr1939	GO:0046872
slr1942	GO:0042752
slr1942	GO:0045449
slr1942	GO:0005524
slr1942	GO:0003677
slr1942	GO:0000287
slr1942	GO:0004674
slr1942	GO:0006355
slr1945	GO:0006007
slr1945	GO:0008152
slr1945	GO:0005737
slr1945	GO:0003824
slr1945	GO:0030145
slr1945	GO:0046872
slr1945	GO:0004619
slr1945	GO:0005829
slr1945	GO:0006096
slr1945	GO:0044262
slr1945	GO:0046537
slr1946	GO:0006508
slr1946	GO:0031012
slr1946	GO:0004222
slr1946	GO:0008237
slr1946	GO:0008270
slr1950	GO:0006754
slr1950	GO:0006812
slr1950	GO:0008152
slr1950	GO:0030001
slr1950	GO:0016021
slr1950	GO:0016020
slr1950	GO:0005524
slr1950	GO:0015662
slr1950	GO:0003824
slr1950	GO:0005261
slr1950	GO:0004008
slr1950	GO:0016787
slr1950	GO:0016820
slr1950	GO:0046872
slr1950	GO:0046873
slr1950	GO:0005886
slr1950	GO:0015677
slr1950	GO:0043682
slr1956	GO:0005488
slr1956	GO:0016021
slr1959	GO:0005622
slr1959	GO:0004527
slr1959	GO:0003676
slr1959	GO:0005829
slr1959	GO:0008408
slr1959	GO:0044776
slr1959	GO:0045004
slr1962	GO:0006810
slr1962	GO:0030288
slr1962	GO:0015849
slr1962	GO:0031317
slr1962	GO:0042597
slr1962	GO:0043177
slr1962	GO:0046872
slr1962	GO:0055085
slr1963	GO:0016037
slr1963	GO:0006810
slr1963	GO:0005622
slr1963	GO:0030089
slr1963	GO:0031404
slr1963	GO:0009881
slr1963	GO:0018298
slr1968	GO:0005488
slr1969	GO:0018106
slr1969	GO:0016310
slr1969	GO:0018298
slr1969	GO:0045449
slr1969	GO:0006355
slr1969	GO:0007600
slr1969	GO:0007165
slr1969	GO:0000160
slr1969	GO:0016020
slr1969	GO:0005524
slr1969	GO:0008020
slr1969	GO:0004673
slr1969	GO:0016772
slr1969	GO:0000156
slr1969	GO:0000155
slr1969	GO:0005887
slr1969	GO:0009927
slr1969	GO:0046777
slr1971	GO:0006508
slr1971	GO:0016020
slr1971	GO:0004222
slr1971	GO:0046872
slr1974	GO:0005622
slr1974	GO:0005525
slr1974	GO:0017111
slr1974	GO:0000166
slr1974	GO:0000027
slr1974	GO:0043022
slr1975	GO:0006013
slr1975	GO:0003824
slr1975	GO:0004476
slr1975	GO:0005975
slr1975	GO:0006044
slr1975	GO:0006051
slr1975	GO:0050121
slr1977	GO:0009116
slr1977	GO:0003824
slr1978	GO:0009236
slr1978	GO:0006824
slr1978	GO:0015087
slr1978	GO:0005886
slr1978	GO:0016021
slr1982	GO:0006355
slr1982	GO:0000160
slr1982	GO:0000156
slr1983	GO:0006355
slr1983	GO:0007165
slr1983	GO:0000160
slr1983	GO:0016020
slr1983	GO:0003824
slr1983	GO:0004721
slr1983	GO:0004871
slr1983	GO:0000156
slr1983	GO:0000155
slr1983	GO:0016791
slr1984	GO:0006412
slr1984	GO:0005840
slr1984	GO:0003723
slr1984	GO:0003735
slr1984	GO:0003729
slr1984	GO:0022627
slr1736	GO:0016021
slr1736	GO:0004659
slr1736	GO:0010189
slr1736	GO:0016765
slr1779	GO:0008152
slr1779	GO:0008615
slr1779	GO:0005737
slr1779	GO:0003824
slr1779	GO:0005829
slr1779	GO:0033856
slr1787	GO:0009228
slr1787	GO:0003824
slr1787	GO:0009030
slr1787	GO:0000287
slr1787	GO:0005524
slr1787	GO:0009229
slr1793	GO:0005975
slr1793	GO:0008152
slr1793	GO:0006098
slr1793	GO:0005737
slr1793	GO:0003824
slr1793	GO:0004801
slr1793	GO:0005509
slr1805	GO:0018106
slr1805	GO:0016310
slr1805	GO:0018298
slr1805	GO:0045449
slr1805	GO:0007600
slr1805	GO:0007165
slr1805	GO:0016020
slr1805	GO:0005524
slr1805	GO:0008020
slr1805	GO:0004673
slr1805	GO:0004871
slr1805	GO:0016772
slr1805	GO:0000155
slr1805	GO:0005887
slr1805	GO:0009927
slr1805	GO:0046777
slr1808	GO:0008152
slr1808	GO:0055114
slr1808	GO:0033014
slr1808	GO:0005737
slr1808	GO:0050661
slr1808	GO:0005488
slr1808	GO:0003824
slr1808	GO:0008883
slr1808	GO:0004764
slr1808	GO:0006782
slr1808	GO:0015995
slr1834	GO:0015979
slr1834	GO:0016021
slr1834	GO:0009522
slr1834	GO:0009579
slr1834	GO:0046872
slr1834	GO:0000287
slr1834	GO:0009055
slr1834	GO:0016168
slr1834	GO:0018298
slr1834	GO:0030094
slr1834	GO:0042651
slr1834	GO:0051539
slr1966	GO:0016998
slr1966	GO:0009253
slr1966	GO:0003796
slr1966	GO:0019835
slr1966	GO:0042742
slr1979	GO:0009058
slr1979	GO:0016833
slr1979	GO:0000162
slr1979	GO:0004049
slr1979	GO:0046872
slr1882	GO:0009231
slr1882	GO:0003919
slr1882	GO:0008531
slr1882	GO:0005524
slr1882	GO:0006747
slr1882	GO:0006771
slr1882	GO:0009398
slr1756	GO:0006542
slr1756	GO:0006807
slr1756	GO:0009399
slr1756	GO:0005737
slr1756	GO:0003824
slr1756	GO:0004356
slr1756	GO:0005524
slr1756	GO:0016020
slr1756	GO:0019740
slr1756	GO:0046872
slr1762	GO:0008152
slr1762	GO:0003824
slr1762	GO:0016787
slr1762	GO:0005829
slr1762	GO:0006281
slr1762	GO:0008967
slr1762	GO:0016311
slr1899	GO:0006807
slr1899	GO:0016151
slr1899	GO:0005737
ssl1426	GO:0006412
ssl1426	GO:0005622
ssl1426	GO:0005840
ssl1426	GO:0003735
ssl1426	GO:0015934
ssl1426	GO:0022625
ssl1690	GO:0055114
ssl1690	GO:0005886
ssl1690	GO:0016655
ssl1690	GO:0042651
ssl1690	GO:0048038
ssl1707	GO:0008033
ssl1707	GO:0005737
ssl1707	GO:0005515
ssl1707	GO:0016783
ssl1784	GO:0006412
ssl1784	GO:0005622
ssl1784	GO:0005840
ssl1784	GO:0003735
ssl1784	GO:0019843
ssl1784	GO:0022627
ssl2084	GO:0006633
ssl2084	GO:0000036
ssl2084	GO:0048037
ssl2084	GO:0031177
ssl2084	GO:0000035
ssl2084	GO:0005829
ssl2084	GO:0009245
ssl2153	GO:0005975
ssl2153	GO:0016853
ssl2233	GO:0006412
ssl2233	GO:0005622
ssl2233	GO:0005840
ssl2233	GO:0003723
ssl2233	GO:0003735
ssl2233	GO:0005829
ssl2233	GO:0015935
ssl2233	GO:0070181
ssl2296	GO:0006729
ssl2296	GO:0008124
ssl2559	GO:0009055
ssl2559	GO:0051536
ssl2559	GO:0051537
ssl2598	GO:0050821
ssl2598	GO:0016020
ssl2598	GO:0009523
ssl2598	GO:0042301
ssl2598	GO:0015979
ssl2598	GO:0016021
ssl2598	GO:0030096
ssl2598	GO:0042651
ssl2615	GO:0015986
ssl2615	GO:0045263
ssl2615	GO:0033177
ssl2615	GO:0015078
ssl2615	GO:0008289
ssl2615	GO:0016021
ssl2615	GO:0042651
ssl2615	GO:0046933
ssl2667	GO:0016226
ssl2667	GO:0005506
ssl2667	GO:0051536
ssl2667	GO:0051537
ssl2749	GO:0016779
ssl2789	GO:0006310
ssl2789	GO:0003677
ssl2789	GO:0000150
ssl2823	GO:0009306
ssl2823	GO:0015031
ssl2823	GO:0016021
ssl2823	GO:0016020
ssl2823	GO:0005886
ssl2823	GO:0008565
ssl2823	GO:0005887
ssl2823	GO:0008320
ssl2823	GO:0033281
ssl2823	GO:0043953
ssl2982	GO:0006351
ssl2982	GO:0003677
ssl2982	GO:0003899
ssl3044	GO:0009055
ssl3044	GO:0051536
ssl3093	GO:0030089
ssl3093	GO:0015979
ssl3127	GO:0006810
ssl3127	GO:0016020
ssl3127	GO:0005215
ssl3127	GO:0005886
ssl3127	GO:0015658
ssl3127	GO:0015803
ssl3127	GO:0016021
ssl3177	GO:0016998
ssl3177	GO:0006032
ssl3177	GO:0042742
ssl3177	GO:0050832
ssl3177	GO:0004568
ssl3335	GO:0006886
ssl3335	GO:0009306
ssl3335	GO:0006605
ssl3335	GO:0016021
ssl3335	GO:0016020
ssl3335	GO:0015450
ssl3335	GO:0005887
ssl3335	GO:0008320
ssl3335	GO:0042651
ssl3335	GO:0043952
ssl3335	GO:0065002
ssl3379	GO:0030163
ssl3379	GO:0006508
ssl3379	GO:0051087
ssl3432	GO:0006412
ssl3432	GO:0005622
ssl3432	GO:0005840
ssl3432	GO:0015935
ssl3432	GO:0003723
ssl3432	GO:0003735
ssl3432	GO:0000028
ssl3432	GO:0019843
ssl3432	GO:0022627
ssl3436	GO:0006412
ssl3436	GO:0005622
ssl3436	GO:0005840
ssl3436	GO:0003735
ssl3436	GO:0022625
ssl3437	GO:0006412
ssl3437	GO:0005622
ssl3437	GO:0005840
ssl3437	GO:0003735
ssl3437	GO:0019843
ssl3437	GO:0022627
ssl3445	GO:0006412
ssl3445	GO:0005622
ssl3445	GO:0005840
ssl3445	GO:0003735
ssl3445	GO:0019843
ssr0102	GO:0006790
ssr0330	GO:0015979
ssr0330	GO:0009536
ssr0330	GO:0003824
ssr0330	GO:0008937
ssr0330	GO:0016491
ssr0330	GO:0055114
ssr0390	GO:0015979
ssr0390	GO:0016020
ssr0390	GO:0009522
ssr0390	GO:0016021
ssr0390	GO:0042651
ssr0482	GO:0006412
ssr0482	GO:0005622
ssr0482	GO:0005840
ssr0482	GO:0003735
ssr0482	GO:0015935
ssr1041	GO:0009055
ssr1041	GO:0051536
ssr1169	GO:0016021
ssr1169	GO:0005886
ssr1386	GO:0055114
ssr1386	GO:0016655
ssr1386	GO:0016021
ssr1386	GO:0042651
ssr1386	GO:0048038
ssr1398	GO:0006412
ssr1398	GO:0005622
ssr1398	GO:0005840
ssr1398	GO:0003735
ssr1399	GO:0006412
ssr1399	GO:0005622
ssr1399	GO:0005840
ssr1399	GO:0003735
ssr1399	GO:0022627
ssr1399	GO:0070181
ssr1480	GO:0003676
ssr1480	GO:0000166
ssr1480	GO:0003723
ssr1513	GO:0009086
ssr1513	GO:0005622
ssr1513	GO:0008705
ssr1513	GO:0032259
ssr1527	GO:0006777
ssr1527	GO:0006790
ssr1558	GO:0016020
ssr1558	GO:0016021
ssr1558	GO:0046873
ssr1604	GO:0006412
ssr1604	GO:0005622
ssr1604	GO:0005840
ssr1604	GO:0003735
ssr1720	GO:0003723
ssr1720	GO:0004831
ssr1720	GO:0005829
ssr1720	GO:0043039
ssr1736	GO:0006412
ssr1736	GO:0015934
ssr1736	GO:0003735
ssr2049	GO:0015995
ssr2049	GO:0055114
ssr2049	GO:0015979
ssr2049	GO:0016491
ssr2061	GO:0045454
ssr2061	GO:0009055
ssr2061	GO:0015035
ssr2061	GO:0004362
ssr2061	GO:0005737
ssr2061	GO:0034599
ssr2142	GO:0016020
ssr2142	GO:0016021
ssr2333	GO:0005506
ssr2333	GO:0046914
ssl1577	GO:0004519
ssl1577	GO:0003676
ssl3389	GO:0043231
ssl3389	GO:0051537
ssl3441	GO:0006413
ssl3441	GO:0003723
ssl3441	GO:0003743
ssl3441	GO:0005829
ssl3441	GO:0019843
ssl3441	GO:0043022
ssr1600	GO:0006355
ssr1600	GO:0045152
ssr1600	GO:0043856
ssl3649	GO:0006313
ssl3649	GO:0003677
ssl3649	GO:0004803
sll7006	GO:0045449
sll7006	GO:0006355
sll7029	GO:0005524
sll7029	GO:0016887
sll7030	GO:0008152
sll7030	GO:0008080
sll7077	GO:0003824
sll7077	GO:0008893
sll7106	GO:0006281
sll7106	GO:0003677
sll7106	GO:0006310
sll7106	GO:0009338
sll7106	GO:0017116
sll8006	GO:0006304
sll8006	GO:0003677
